longDescription,shortDescription,parentPartNumber,name,partNumber,manufacturer,type,thumbnail,productURL,imageURL,buyable,Width_metric,Width_us,Weight_us,Weight_metric,Height_us,Height_metric,Length_metric,Length_us,Capacity_metric,Capacity_us,Jaw Opening_us,Jaw Opening_metric,Clam Angle_C62,Base Edge Thickness_us,Base Edge Thickness_metric,Interface Type_C62,Cutting Edge Thickness_metric,Cutting Edge Thickness_us,Overall Height_metric,Overall Height_us,Required Hydraulics_C62,Overall Width_us,Overall Width_metric,Overall Length_metric,Overall Length_us,Mounting Hole Pattern Size_C62,Machine Class_C62,Number of Teeth_C62,Angled Width_us,Angled Width_metric,Blade Height_metric,Blade Height_us,Trip Edge Height_metric,Trip Edge Height_us,Trip Edge Quantity_C62,Tip Radius_metric,Tip Radius_us,Rated Capacity (L)_metric,Rated Capacity (ft3)_us,Width (in)_us,Width (mm)_metric,Machine Interface_C62,Type_C62,Compatible Bit Extension_C62,Tine Length_us,Tine Length_metric,Tine Width_us,Tine Width_metric,Tine Height_metric,Tine Height_us,Tine Thickness_metric,Tine Thickness_us,Tine Weight_metric,Tine Weight_us,Operating Weight_metric,Group Weight_metric,Group Weight_us,Operating Weight_us,Usable Tine Length_metric,Usable Tine Length_us,Overall Depth_us,Overall Depth_metric,Tine Spacing_metric,Tine Spacing_us,Stabilizer Tine Length_metric,Stabilizer Tine Length_us,Bolt-On Cutting Edge Thickness_metric,Bolt-On Cutting Edge Thickness_us,Load Capacity_us,Load Capacity_metric,Tine Configuration_C62,Tine Spacing - Maximum Width_metric,Tine Spacing - Maximum Width_us,Carriage Height - Closed Clamp_us,Carriage Height - Closed Clamp_metric,Carriage Height - Open Clamp_us,Carriage Height - Open Clamp_metric,Combined Weight_metric,Combined Weight_us,Optimal Hydraulic Flow_C62,Optimal Hydraulic Pressure_C62,Operating Pressure_us,Operating Pressure_metric,Height - Grapples Closed_us,Height - Grapples Closed_metric,Tine Diameter_metric,Tine Diameter_us,Number of Tines_C62,Sidewall Thickness_metric,Sidewall Thickness_us,Maximum Opening Width_us,Maximum Opening Width_metric,Working Pressure_metric,Working Pressure_us,"Internal Width, Arms Closed_metric","Internal Width, Arms Closed_us",Grapple Area_us,Grapple Area_metric,Grapple Height_metric,Grapple Height_us,Grapple Weight_us,Grapple Weight_metric,Width - Fully Angled_us,Width - Fully Angled_metric,Maximum Blade Angle - Right/Left of Center_C62,Rated Capacity (yd3)_us,Rated Capacity (m3)_metric,Ground Engaging Tools_C62,Working Width (Wings Closed) (mm)_metric,Working Width (Wings Closed) (in)_us,Working Width (Wings Open) (in)_us,Working Width (Wings Open) (mm)_metric,Working Width_us,Working Width_metric,Moldboard Height_metric,Moldboard Height_us,Overall Height (in)_us,Interface_C62,Length (in)_us,Trip Edge height (in)_us,Weight (kg)_metric,Overall Height (mm)_metric,Trip Edge height (mm)_metric,Weight (lb)_us,Trip Edge_C62,Length (mm)_metric,Tilt Angle Range +/-_C62,Maximum Load Rating_us,Maximum Load Rating_metric,Maximum Horizontal Reach_us,Maximum Horizontal Reach_metric,Retracted Length_metric,Retracted Length_us,Coupler Type_C62,Pins Included_C62,Shank Length_us,Shank Length_metric,Drive Method_C62,Hydraulic Flow_C62,Hydraulic Pressure - Actuator_metric,Hydraulic Pressure - Actuator_us,Hydraulic Pressure - Coupler_us,Drive Shaft Torque at Maximum Pressure_metric,Drive Shaft Torque at Maximum Pressure_us,Mounting Bracket Design_C62,Overall Width - With Bracket_metric,Overall Width - With Bracket_us,Overall Length - With Bracket_metric,Overall Length - With Bracket_us,Housing Diameter_metric,Housing Diameter_us,Swing Range (fore/aft)_C62,Swing Range (L/R)_C62,Motor Displacement_us,Motor Displacement_metric,Bit Speed at Maximum Flow_C62,Hex Output Shaft Size_us,Hex Output Shaft Size_metric,Swing Range_C62,Torque (N·m)_metric,Torque (lb.ft)_us,Operating Weight - With Tool_metric,Operating Weight - With Tool_us,Energy Class_us,Energy Class_metric,Tool Shaft Diameter_us,Tool Shaft Diameter_metric,Impact Frequency_C62,Minimum Operating Pressure_us,Minimum Operating Pressure_metric,Minimum Carrier Weight_us,Minimum Carrier Weight_metric,Height - Without Tool_us,Height - Without Tool_metric,Machine Type_C62,Hammer Compatibility_C62,Tool Shaft Diameter (in)_us,Tool Shaft Diameter (mm)_metric,Sound Suppression_C62,Model/Style_C62,Energy Class (ft.lbf)_us,Energy Class (J)_metric,Sweeping Width_us,Sweeping Width_metric,Brush Diameter_us,Brush Diameter_metric,Brush Speed at Maximum Flow_C62,Sweeping Width - Angled (± 30 Degrees)_us,Sweeping Width - Angled (± 30 Degrees)_metric,Overall Width - Angled (± 30 Degrees)_us,Overall Width - Angled (± 30 Degrees)_metric,Optional Hood Extension_metric,Optional Hood Extension_us,Water Tank Capacity_metric,Water Tank Capacity_us,Sweeping Width (mm)_metric,Sweeping Width (in)_us,Max Open Width (mm)_metric,Max Open Width (in)_us,Requires Full Work Tool Control with Both Joysticks_C62,Raise_metric,Raise_us,Lower_us,Lower_metric,Required Hydraulic Flow_C62,Hopper Capacity_metric,Hopper Capacity_us,Gutter Brush Weight_metric,Gutter Brush Weight_us,Cutting Width_us,Cutting Width_metric,Maximum Cutting Diameter_us,Maximum Cutting Diameter_metric,Tip Speed (Depends On Flow)_C62,Compaction Width (in)_us,Compaction Width (mm)_metric,Drum Width_metric,Drum Width_us,Drum Diameter_us,Drum Diameter_metric,Drum Frequency at Maximum Flow_C62,Drum Oscillation Tilt Range_C62,Dynamic Force_us,Dynamic Force_metric,Amplitude_metric,Amplitude_us,Motor Size_us,Motor Size_metric,Compaction Force_C62,Maximum Cutting Depth_metric,Maximum Cutting Depth_us,Task_C62,Max. Blows per Minute_C62,Energy Class_C62,Hose Length (mm)_metric,Hose Length (in)_us,"Hose Size, ID Min. (mm)_metric","Hose Size, ID Min. (in)_us",Motor_C62,Drum Speed_C62,Fixed Teeth per Drum_C62,Working Width (mm)_metric,Working Width (in)_us,Bucket Capacity - Struck_us,Bucket Capacity - Struck_metric,Raking Width_us,Raking Width_metric,Driven Shaft Speed_C62,Number of Hard Face Tines_C62,Rock Size Range_C62,Drive Chain_C62,Conveyor Chain_C62,Working Depth_C62,Auger Speed Range_C62,Auger Diameter_us,Auger Diameter_metric,Number of Auger Paddles_C62,Optional Drum Widths/Depths_C62,Side Shift Travel_metric,Side Shift Travel_us,Conical Bits_C62,Standard Bit Type_C62,Maximum Cut Depth_C62,Roller Width_metric,Roller Width_us,Maximum Angle - Right or Left_C62,Raking Width at Maximum Angle_us,Raking Width at Maximum Angle_metric,Maximum Operating Pressure_metric,Maximum Operating Pressure_us,Max Clamp Opening (in)_us,Max Clamp Opening (mm)_metric,Width Over Tines (in)_us,Width Over Tines (mm)_metric,Cutting Wheel Diameter - With Teeth_us,Cutting Wheel Diameter - With Teeth_metric,Cutting Depth - Below Ground_metric,Cutting Depth - Below Ground_us,Cutting Head Extension_us,Cutting Head Extension_metric,Cutting Head Speed at Maximum Flow_C62,Cutting Head Swing Range_C62,Cutting Height - Above Ground_us,Cutting Height - Above Ground_metric,Cutting Wheel Width  - With Teeth_metric,Cutting Wheel Width  - With Teeth_us,Cutting Width - Full Swing Range_us,Cutting Width - Full Swing Range_metric,Number of Carbide Teeth per Cutting Wheel_C62,Angled Width (in)_us,Angled Width (mm)_metric,Cutting Edge Type_C62,Overall Width (ft)_us,Overall Width (m)_metric,Intake Width_metric,Intake Width_us,Cutting Height_us,Cutting Height_metric,Maximum Throw_us,Maximum Throw_metric,Impeller Fan Diameter_metric,Impeller Fan Diameter_us,Impeller Fan Width_us,Impeller Fan Width_metric,Chute Rotation_C62,Adapted Coupler Type_C62,Wheel Width_metric,Wheel Width_us,Wheel Torque at Maximum Pressure_metric,Wheel Torque at Maximum Pressure_us,Wheel Speed at Maximum Flow_C62,Bit Speed at Maximum Flow_metric,Bit Speed at Maximum Flow_us,Conical Bits - Per Wheel_C62,Optional Bit Type_C62,Trench Cleaning Device_C62,Standard Boom Length_metric,Standard Boom Length_us,Chain Type_C62,Drive Shaft Speed at Maximum Flow_C62,Maximum Auger Clearance_metric,Maximum Auger Clearance_us,Spoil Auger Diameter_metric,Spoil Auger Diameter_us,Optional Cutting Widths_C62,Interface Machine Side_C62,Interface Attachment Side_C62,Tine Spacing (in)_us,Tine spacing (mm)_metric,Rotation (deg)_C62,Base Plate Width (mm)_metric,Base Plate Width (in)_us,Compaction Area (m2)_metric,Compaction Area (ft2)_us
"CatÂ® Brushcutters are used for clearing overgrowth from highway medians, utility easements and for initial land clearing for housing, parks and recreational areas..","CatÂ® Brushcutters are used for clearing overgrowth from highway medians, utility easements and for initial land clearing for housing, parks and recreational areas..",,Brushcutters ,BRUSHCUTTERS,Cat,ProductBean,CM20170508-76204-57647,/en/catcorp/attachment-brushcutters,https://caterpillar.scene7.com/is/image/Caterpillar/CM20190218-17767-07686,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cat® Industrial Brushcutters are designed for land management, utilities, site prep and maintenance work for brush, small trees, and dense vegetation. These machine and work tool combinations are designed to bring unparalleled speed and productivity for clearing overgrowth from highway medians, utility easements and for initial land clearing for housing, parks, and recreational areas. The Industrial Brushcutter has been developed to withstand rugged clearing applications and provide cutting capability up to 200 mm (8 in) diameter material.","Cat® Industrial Brushcutters are best for right of way maintenance, clearing land and brush cutting.",INDUSTRIAL-BRUSHCUTTERS,BRX118 Industrial ,523-5560,Cat,ItemBean,CM20170508-76204-57647,/en/catcorp/523-5560,https://caterpillar.scene7.com/is/image/Caterpillar/CM20170317-54577-60458,False,,,2363.4 lb,1072 kg,,,,,,,,,,,,,,,733 mm,28.9 in,Standard Flow,75.2 in,1911 mm,2170 mm,85.4 in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76-87 L/min (20-23 gpm),200-230 bar (2800-3300 psi),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.8 in³,160 cm³/rev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72 in,1829 mm,8 in,203 mm,"2,436-2,772 mpm (7,992-9,094 fpm)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cat® Industrial Brushcutters are designed for land management, utilities, site prep and maintenance work for brush, small trees, and dense vegetation. These machine and work tool combinations are designed to bring unparalleled speed and productivity for clearing overgrowth from highway medians, utility easements and for initial land clearing for housing, parks, and recreational areas. The Industrial Brushcutter has been developed to withstand rugged clearing applications and provide cutting capability up to 200 mm (8 in) diameter material.","Cat® Industrial Brushcutters are best for right of way maintenance, clearing land and brush cutting.",INDUSTRIAL-BRUSHCUTTERS,BRX318 Industrial ,523-5570,Cat,ItemBean,CM20170508-76204-57647,/en/catcorp/523-5570,https://caterpillar.scene7.com/is/image/Caterpillar/CM20170317-54793-49225,False,,,2363.4 lb,1072 kg,,,,,,,,,,,,,,,733 mm,28.9 in,High Flow XPS,75.2 in,1911 mm,2170 mm,85.4 in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120-125 L/min (31-33 gpm),200-280 bar (2800-4100 psi),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.9 in³,195 cm³/rev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72 in,1829 mm,8 in,203 mm,"3,180-3,300 mpm (10,433-10,827 fpm)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cat® Industrial Brushcutters are designed for land management, utilities, site prep and maintenance work for brush, small trees, and dense vegetation. These machine and work tool combinations are designed to bring unparalleled speed and productivity for clearing overgrowth from highway medians, utility easements and for initial land clearing for housing, parks, and recreational areas. The Industrial Brushcutter has been developed to withstand rugged clearing applications and provide cutting capability up to 200 mm (8 in) diameter material.","Cat® Industrial Brushcutters are best for right of way maintenance, clearing land and brush cutting.",INDUSTRIAL-BRUSHCUTTERS,BRX418 Industrial ,523-5580,Cat,ItemBean,CM20170508-76204-57647,/en/catcorp/523-5580,https://caterpillar.scene7.com/is/image/Caterpillar/CM20170317-54969-50903,False,,,2363.4 lb,1072 kg,,,,,,,,,,,,,,,733 mm,28.9 in,XHP / XE,75.2 in,1911 mm,2170 mm,85.4 in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150-155 L/min (40-41 gpm),200-280 bar (2800-4100 psi),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.9 in³,195 cm³/rev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72 in,1829 mm,8 in,203 mm,"4,020-4,140 mpm (13,189-13,583 fpm)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cat® Utility Brooms sweep and collect debris on smooth surfaces in forward or reverse travel. The Utility Broom is recommended for spoil removal during cold planing applications. The Utility Broom can be adjusted for greater bristle down-force in tough applications such as sweeping course material out of a cold planer cut.,Cat® Utility Brooms sweep and collect light debris on smooth surfaces in forward or reverse travel.,UTILITY-BROOMS,BU115 ,493-2258,Cat,ItemBean,CM20170508-76204-57647,/en/catcorp/493-2258,https://caterpillar.scene7.com/is/image/Caterpillar/CM20160729-36532-39074,False,,,948 lb,430 kg,31.2 in,793 mm,1490 mm,58.7 in,,,,,,,,,,,,,Standard Flow,71.3 in,1810 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145-227 bar (2100-3300 psi),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Direct Drive,,,,,,,,,,,,,,,,24 in³,393 cm³,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.4 in,1510 mm,26 in,660 mm,190 rpm,,,,,,,,,,,,,,,,,,30-83 L/min (8-22 gpm),,,40 kg,88.2 lb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cat® Utility Brooms sweep and collect debris on smooth surfaces in forward or reverse travel. The Utility Broom is recommended for spoil removal during cold planing applications. The Utility Broom can be adjusted for greater bristle down-force in tough applications such as sweeping course material out of a cold planer cut.,Cat® Utility Brooms sweep and collect light debris on smooth surfaces in forward or reverse travel.,UTILITY-BROOMS,BU118 ,493-2259,Cat,ItemBean,CM20170508-76204-57647,/en/catcorp/493-2259,https://caterpillar.scene7.com/is/image/Caterpillar/CM20160729-36733-06241,False,,,1036.2 lb,470 kg,31.2 in,793 mm,1490 mm,58.7 in,,,,,,,,,,,,,Standard Flow,83.3 in,2115 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145-227 bar (2100-3300 psi),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Direct Drive,,,,,,,,,,,,,,,,24 in³,393 cm³,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.4 in,1865 mm,26 in,660 mm,190 rpm,,,,,,,,,,,,,,,,,,30-83 L/min (8-22 gpm),,,40 kg,88.2 lb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Designed for small paving jobs in residential and commercial applications, and are primarily used to economically restore asphalt and concrete surfaces.","Designed for small paving jobs in residential and commercial applications, and are primarily used to economically restore asphalt and concrete surfaces.",,Cold Planers ,COLD-PLANERS,Cat,ProductBean,CM20170508-76204-57647,/en/catcorp/attachment-cold-planers,https://caterpillar.scene7.com/is/image/Caterpillar/CM20171127-55805-10422,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cat® Compaction Wheels for Backhoe Loaders and Mini Excavators provide a low cost option for trench compaction.  The wheels feature tapered roller bearings and tampered foot design with static pad rollers, to allow for smooth operation and achieving a high level of compaction.  Six to ten passes are usually adequate to achieve compaction in normal soil conditions, dependent on the required compaction levels.","When backfilling trenches, Compaction Wheels are an option to achieve desired compaction levels at a lower price  point.",,Compaction Wheels ,COMPACTION-WHEELS,Cat,ProductBean,CM20170508-76204-57647,/en/catcorp/attachment-compaction-wheels,https://caterpillar.scene7.com/is/image/Caterpillar/CM20190731-a73cf-61930,False,,,,,,,,,,,,,,,,null,,,,,,,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cat® Construction Forks for Small Wheel Loaders are wider than pallet forks and designed for heavy duty applications. Fork tines can be configured to allow tines to either swing or stay in a fixed position.,For use in heavy duty applications.,,Construction Forks ,CONSTRUCTION-FORKS,Cat,ProductBean,CM20170508-76204-57647,/en/catcorp/attachment-construction-forks,https://caterpillar.scene7.com/is/image/Caterpillar/CM20190904-1b7ba-80858,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Specifically designed to work in rocky coral conditions such as those found in the southeastern coast of the United States.,Specifically designed to work in rocky coral conditions such as those found in the southeastern coast of the United States.,,Coral Buckets ,CORAL-BUCKETS-BACKHOE,Cat,ProductBean,CM20170508-76204-57647,/en/catcorp/attachment-coral-buckets-backhoe,https://caterpillar.scene7.com/is/image/Caterpillar/C10876552,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,null,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Quick Couplers increase the performance of Cat® Backhoes by allowing fast and easy bucket changes in the field.,Quick Couplers increase the performance of Cat® Backhoes by allowing fast and easy bucket changes in the field.,,Couplers - Backhoe Rear ,COUPLERS-BHL-REAR,Cat,ProductBean,CM20170508-76204-57647,/en/catcorp/attachment-couplers-bhl-rear,https://caterpillar.scene7.com/is/image/Caterpillar/CM20200810-ad049-df57a,False,,,,,,,,,,,,,,,,,,,,,,,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Quick Couplers are the high-performance option for Cat® Excavators. Couplers allow one man to change work tools in seconds for maximum performance and flexibility on the job site. One machine can move rapidly from task to task, and a fleet of similarly equipped machines can share a common work tool inventory.",Excavator Quick Coupler systems change work tools quickly and easily in a matter of seconds.,,Couplers - Mini Hydraulic Excavators ,COUPLERS-MHE,Cat,ProductBean,CM20170508-76204-57647,/en/catcorp/attachment-couplers-mhe,https://caterpillar.scene7.com/is/image/Caterpillar/CM20200810-9ad6a-7c6a1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cat® Cribbing Buckets for Backhoe Loaders are designed for light trenching use in easy-to-penetrate, low impact, moderately abrasive soils.",Designed for light duty trenching in soft soil or clay.,,Cribbing Buckets ,CRIBBING-BUCKETS,Cat,ProductBean,CM20170508-76204-57647,/en/catcorp/attachment-cribbing-buckets,https://caterpillar.scene7.com/is/image/Caterpillar/CM20161207-41136-14587,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cat® Vibratory Compactors are used for compacting soil, sand or gravel prior to pouring concrete or laying asphalt surfaces. They are also ideal for asphalt patch work. Their capabilities and lower investment and maintenance costs make them popular with pavers, general contractors and utility contractors in residential, commercial or industrial applications.",Vibratory action and dynamic force provides excellent compaction in a compact size.,VIBRATORY-DRUM-COMPACTORS,CV117 ,231-8600,Cat,ItemBean,CM20170508-76204-57647,/en/catcorp/231-8600,https://caterpillar.scene7.com/is/image/Caterpillar/CM20160727-51032-45723,False,,,2063.5 lb,936 kg,25 in,634 mm,1009 mm,39.7 in,,,,,,,,,,,,,Standard Flow,73 in,1854 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42-86 L/min (11-23 gpm),145-235 bar (2100-3400 psi),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gear Motor - Direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1676 mm,66 in,25 in,634 mm,"2,946 vibrations/minute",± 15 degrees,11902.7 lb,5399 kg,1.15 mm,0.046 in,1.7 in³,28 cm³,"10,000 - 20,000 lbs |4,536- 9072 kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cat® Vibratory Compactors are used for compacting soil, sand or gravel prior to pouring concrete or laying asphalt surfaces. They are also ideal for asphalt patch work. Their capabilities and lower investment and maintenance costs make them popular with pavers, general contractors and utility contractors in residential, commercial or industrial applications.",Vibratory action and dynamic force provides excellent compaction in a compact size.,VIBRATORY-DRUM-COMPACTORS,CV119 ,231-8601,Cat,ItemBean,CM20170508-76204-57647,/en/catcorp/231-8601,https://caterpillar.scene7.com/is/image/Caterpillar/CM20130806-66326-20449,False,,,2138.5 lb,970 kg,25 in,634 mm,1009 mm,39.7 in,,,,,,,,,,,,,Standard Flow,80 in,2032 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42-86 L/min (11-23 gpm),145-235 bar (2100-3400 psi),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gear Motor - Direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1854 mm,73 in,25 in,634 mm,"2,946 vibrations/minute",± 15 degrees,11902.7 lb,5399 kg,1.09 mm,0.043 in,1.7 in³,28 cm³,"10,000 - 20,000 lbs |4,536- 9072 kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
